-0.000000000000000000e+00,2.637893713900190881e-02,5.281002668523746002e-02,7.945281558742338379e-02,1.066760027696527363e-01,1.351524058628205960e-01,1.659171876677395796e-01,2.003327301865435173e-01,2.399379053315766064e-01,2.862471988370307030e-01,3.405995179666655992e-01,4.040657178431890095e-01,4.772579713943892465e-01,5.595995684686442262e-01,6.456203241457288966e-01,7.192371159381608647e-01,7.593107753276518990e-01,7.402631710473911442e-01,6.321667940376336503e-01,3.997266972685758479e-01,-0.000000000000000000e+00
0.000000000000000000e+00,-2.637888127249503334e-02,-5.280991521270232691e-02,-7.945264933617778025e-02,-1.066757836363528833e-01,-1.351521373437858942e-01,-1.659168751845965795e-01,-2.003323811024882717e-01,-2.399375286495360748e-01,-2.862468047297668794e-01,-3.405991172655417065e-01,-4.040653215856716551e-01,-4.772575904305815797e-01,-5.595992130794529285e-01,-6.456200035969476003e-01,-7.192368383208248561e-01,-7.593105474405903443e-01,-7.402629983331125985e-01,-6.321666804502871218e-01,-3.997266469192486960e-01,0.000000000000000000e+00
0.000000000000000000e+00,-2.428372026605470427e-02,-4.931770188830028601e-02,-7.567995806730716535e-02,-1.036519450669218106e-01,-1.331808975743491441e-01,-1.639558827339595570e-01,-1.955623639968495087e-01,-2.276259417456909517e-01,-2.598699824743815334e-01,-2.920599766861807223e-01,-3.237981967630650937e-01,-3.539312559243257827e-01,-3.773363960246476356e-01,-3.780182854753560417e-01,-3.497120804931432847e-01,-2.921097419605576118e-01,-2.108265207670980967e-01,-1.184781500861753628e-01,-3.683948105085100427e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.833334984131639728e-02,-3.642057886817046813e-02,-5.420495287345927088e-02,-7.186100320795388297e-02,-8.966259567396855923e-02,-1.077904286664993633e-01,-1.262517225977450863e-01,-1.449564916536517090e-01,-1.638085472565003753e-01,-1.826142672756369545e-01,-2.006330058407999051e-01,-2.147513816456679825e-01,-2.115370610682655861e-01,-1.909319160458464171e-01,-1.567266158624244232e-01,-1.144297454766916161e-01,-7.094326432428417484e-02,-3.354925237091255924e-02,-8.587525942061927098e-03,0.000000000000000000e+00
0.000000000000000000e+00,-1.481081255463302139e-02,-2.927795139239339900e-02,-4.310209077502510228e-02,-5.615001029427107299e-02,-6.858671677140802669e-02,-8.084337957516878059e-02,-9.336790563649378927e-02,-1.063365026256420376e-01,-1.194994502939172726e-01,-1.321205475451041889e-01,-1.425556826193272453e-01,-1.430127161414492809e-01,-1.308440696296103434e-01,-1.099884459172287277e-01,-8.434154525290797622e-02,-5.781612873258976104e-02,-3.393408320704046494e-02,-1.540134863324045186e-02,-3.869110233116283045e-03,0.000000000000000000e+00
0.000000000000000000e+00,-7.166328911419155880e-03,-1.479878240301185297e-02,-2.318430430732951533e-02,-3.233884403615079617e-02,-4.205971662027899877e-02,-5.211551417177594930e-02,-6.241271115491191929e-02,-7.296350447305556541e-02,-8.367331573174624504e-02,-9.395872517107500821e-02,-1.008903840486427422e-01,-9.630455585748350089e-02,-8.434236072374383386e-02,-6.815624201676064031e-02,-5.046165843694047637e-02,-3.355300055360990741e-02,-1.918156297041610781e-02,-8.493437500125744152e-03,-2.063085871734070872e-03,0.000000000000000000e+00
0.000000000000000000e+00,-9.071787364234246490e-03,-1.848563059204237635e-02,-2.849597247016013787e-02,-3.918215489698884807e-02,-5.037971562495394129e-02,-6.168257467184607573e-02,-7.253962171228095501e-02,-8.238606642519789858e-02,-9.070229480242048004e-02,-9.678513133304207650e-02,-9.564323480938050070e-02,-8.724241166998032704e-02,-7.441997026337894561e-02,-5.939494752400657773e-02,-4.400003982871128483e-02,-2.967638731967255084e-02,-1.747971683786306643e-02,-8.138227288967469358e-03,-2.163810919569895443e-03,0.000000000000000000e+00
0.000000000000000000e+00,-7.390622777168825291e-03,-1.409534201420367498e-02,-1.965978774373540808e-02,-2.399441658625185367e-02,-2.741995822747479369e-02,-3.059773706258921491e-02,-3.433767368275796039e-02,-3.933854008680450626e-02,-4.586040907560567231e-02,-5.256472233222388157e-02,-5.171651733498112274e-02,-4.653419189902336522e-02,-3.885109550628156050e-02,-3.011567144555724052e-02,-2.148278845882975116e-02,-1.380908261861265619e-02,-7.654894472067170705e-03,-3.302825354941473900e-03,-7.939423502242607886e-04,0.000000000000000000e+00
0.000000000000000000e+00,-1.091161887149932029e-02,-2.167653299225097766e-02,-3.208172841557117155e-02,-4.189135014144957508e-02,-5.094005162659066138e-02,-5.916901761686906014e-02,-6.654465938029842376e-02,-7.289235258541652829e-02,-7.756588054676555322e-02,-7.751528730681446488e-02,-7.145114541261675389e-02,-6.208410946794719332e-02,-5.103580398291234638e-02,-3.952461132141353584e-02,-2.848663985216435754e-02,-1.863546795506553291e-02,-1.051502974488322494e-02,-4.543328531779231884e-03,-1.015397050275042073e-03,0.000000000000000000e+00
0.000000000000000000e+00,-2.296791053013390402e-03,-5.200857739280237424e-03,-9.228492792739970488e-03,-1.472824302928091127e-02,-2.177899114571454908e-02,-3.014799458004438493e-02,-3.933743218618828558e-02,-4.863152308144839953e-02,-5.687819058382452553e-02,-5.846009106214782036e-02,-5.564858323169397103e-02,-5.000807775776927588e-02,-4.271841693256025335e-02,-3.469553722551464020e-02,-2.662080540210512436e-02,-1.897540033974919396e-02,-1.209886748150116285e-02,-6.290150491186459122e-03,-1.978700514262685724e-03,0.000000000000000000e+00
