3.064990265735062340e-05,3.064990265735062340e-05,3.107469679522784794e-05,3.192249622660435992e-05,3.322904126271790257e-05,3.508468143338383934e-05,3.760134601907359070e-05,4.089239891454784576e-05,4.511151430712441083e-05,5.047171977812738475e-05,5.713236595352568306e-05,6.497674230577462392e-05,7.344288043645516594e-05,8.165854755115587468e-05,9.082095246463632371e-05,1.067264980982615783e-04,1.382476288002469037e-04,1.929507259410671611e-04,2.765541020023831926e-04,3.955620008980952561e-04,1.536039567175210554e-03,1.536039567175210554e-03
3.064990265735062340e-05,3.064990265735062340e-05,3.107469679522784794e-05,3.192249622660435992e-05,3.322904126271790257e-05,3.508468143338383934e-05,3.760134601907359070e-05,4.089239891454784576e-05,4.511151430712441083e-05,5.047171977812738475e-05,5.713236595352568306e-05,6.497674230577462392e-05,7.344288043645516594e-05,8.165854755115587468e-05,9.082095246463632371e-05,1.067264980982615783e-04,1.382476288002469037e-04,1.929507259410671611e-04,2.765541020023831926e-04,3.955620008980952561e-04,1.536039567175210554e-03,1.536039567175210554e-03
3.665883046706982102e-05,3.665883046706982102e-05,3.656676131827924723e-05,3.665486545478588540e-05,3.730614794112045263e-05,3.874851907425965841e-05,4.093361704558190955e-05,4.376911597818479980e-05,4.738376884426797188e-05,5.191548274345604271e-05,5.680373294890030128e-05,5.997940177636407346e-05,5.522458743129633323e-05,2.920313876119203536e-05,7.535605071719346732e-05,1.633064157345357707e-04,2.599065208139916122e-04,3.613639462177753729e-04,4.658062071378755694e-04,5.750896503705066722e-04,6.747006570834427524e-04,6.747006570834427524e-04
2.229434278273622380e-05,2.229434278273622380e-05,2.305138771342327662e-05,2.465200252861358336e-05,2.715302737830590330e-05,3.045908855620047310e-05,3.436867109057276120e-05,3.873854836560813766e-05,4.347251010490739707e-05,4.815148474870032752e-05,5.133658410564316413e-05,4.846461314077002403e-05,2.441452941433966186e-05,7.768819552241246163e-05,1.691325396950536276e-04,2.547256733897171679e-04,3.316973822630304124e-04,3.977942024331102390e-04,4.505974518329946936e-04,4.887450666092810897e-04,5.128858730539901387e-04,5.128858730539901387e-04
2.406229998460093593e-05,2.406229998460093593e-05,2.423882036353867757e-05,2.503942366416112833e-05,2.687136503781342018e-05,2.963238990690507233e-05,3.297077624598028609e-05,3.669261468140108895e-05,4.059774664270209005e-05,4.382681305400348761e-05,4.354525161063916775e-05,2.669962962114167125e-05,5.490507775453313535e-05,1.415310938448532182e-04,2.203541281767067140e-04,2.870235090274715064e-04,3.421379932955033649e-04,3.857373975864217762e-04,4.185865690186771002e-04,4.424661489651506821e-04,4.600264431545191468e-04,4.600264431545191468e-04
1.492301619305999775e-05,1.492301619305999775e-05,1.556758480404073908e-05,1.752215155917115726e-05,2.108712254544478973e-05,2.571831040325850984e-05,3.072044215092506209e-05,3.565246137824907923e-05,3.997197771123578479e-05,4.211525119486364196e-05,3.635671917657418465e-05,2.741200603925410636e-05,1.015156303996712185e-04,1.788910429897959734e-04,2.424906150219572894e-04,2.949717648749561154e-04,3.374032566611962110e-04,3.709079588988425632e-04,3.970212727693863482e-04,4.176105714103103524e-04,4.346302010612832683e-04,4.346302010612832683e-04
2.493328056535791326e-05,2.493328056535791326e-05,2.484971079574455101e-05,2.488165160261209197e-05,2.558807026960055600e-05,2.765864867394664109e-05,3.115755298259794467e-05,3.531473281381960978e-05,3.873120737373174480e-05,3.854990238071239595e-05,2.114983897340213414e-05,5.753384665642772568e-05,1.350307382855400295e-04,1.990483360454236206e-04,2.517565215777126130e-04,2.950972281401689442e-04,3.302724779031768827e-04,3.585541121007814803e-04,3.813672356548735137e-04,4.002302530762820530e-04,4.166790184348493362e-04,4.166790184348493362e-04
1.511286770191965947e-05,1.511286770191965947e-05,1.649970635441378125e-05,1.886411924202707421e-05,2.197043991643420784e-05,2.566734539157164294e-05,2.976311659809408755e-05,3.381442354567106815e-05,3.653311455700295981e-05,3.341332218568329748e-05,2.385667756077949957e-05,8.783320150041299160e-05,1.557110101878610533e-04,2.102300827182158741e-04,2.554717440126198585e-04,2.929012868750154757e-04,3.236625175688840239e-04,3.488977830389878481e-04,3.697675676438793961e-04,3.874080804460759632e-04,4.028862983852032420e-04,4.028862983852032420e-04
2.901725394281081381e-05,2.901725394281081381e-05,2.792377934991135805e-05,2.637576874235418795e-05,2.549102023102411480e-05,2.625056748027387334e-05,2.875064068098766057e-05,3.200251688728368972e-05,3.345896483462337334e-05,2.324080315357945800e-05,4.345676035095332026e-05,1.119267918830582436e-04,1.697119498465605514e-04,2.173822580221541391e-04,2.572573676042611522e-04,2.905159358851998287e-04,3.181765208739226452e-04,3.412380406482178660e-04,3.606926461031731554e-04,3.775095689480265429e-04,3.926173009161985331e-04,3.926173009161985331e-04
1.517276455966796817e-05,1.517276455966796817e-05,1.497843256362310718e-05,1.613104102365932839e-05,1.975529665583268741e-05,2.487560745586873642e-05,3.014173308907133525e-05,3.405484378408790512e-05,3.362668393951445873e-05,1.891754409596993076e-05,6.501132992486117178e-05,1.284562244843528371e-04,1.791521186425142651e-04,2.216887195856207134e-04,2.575736727053831330e-04,2.877923027663824252e-04,3.132206286656162683e-04,3.346944136740616577e-04,3.530125700628078183e-04,3.689318566430191296e-04,3.831746183262543077e-04,3.831746183262543077e-04
