8.666955748626515438e-03,8.666955748626515438e-03,8.644530228422238685e-03,8.599003789448389501e-03,8.529042559367375903e-03,8.432685812899423650e-03,8.307388068851754778e-03,8.150065512425549649e-03,7.957139088235549301e-03,7.724565473132892317e-03,7.447845950431851957e-03,7.122002421914259279e-03,6.741508335168331680e-03,6.300160328817194788e-03,5.790872501605695208e-03,5.205368981727381827e-03,4.533739418045577493e-03,3.763803912803307360e-03,2.880204170782220321e-03,1.863087948007182120e-03,6.861707609121612400e-04,-6.861707609121612400e-04
8.666955748626515438e-03,8.666962253123827731e-03,8.644536418383299767e-03,8.599009372733473766e-03,8.529047285147962204e-03,8.432689486813298163e-03,8.307390564861774976e-03,8.150066768732673952e-03,7.957139126642816251e-03,7.724564376084520033e-03,7.447843871374759672e-03,7.121999560620081125e-03,6.741504931273840755e-03,6.300156618627983374e-03,5.790868727905728111e-03,5.205365377446209696e-03,4.533736183925493775e-03,3.763801224445964197e-03,2.880202156893766751e-03,1.863086698280150191e-03,6.861703293212778739e-04,-6.861707609121612400e-04
9.383075868726872826e-03,9.383083659803233278e-03,9.341625874785127251e-03,9.258402693039789397e-03,9.132812612579761791e-03,8.963987037975140043e-03,8.750828730998366431e-03,8.492060246080235242e-03,8.186280223331971612e-03,7.832025663029330495e-03,7.427838476186191148e-03,6.972335415631938232e-03,6.464281310023068522e-03,5.902666839292488796e-03,5.286793508174362534e-03,4.616370207410207781e-03,3.891627499068424541e-03,3.113457732472231336e-03,2.283590747333657037e-03,1.404816044361618683e-03,4.812619139922174401e-04,-4.812625921213604485e-04
9.510022895667189641e-03,9.510030958851079311e-03,9.463142659157286821e-03,9.369296238127966178e-03,9.228357902671194268e-03,9.040141113431840111e-03,8.804422545785303353e-03,8.520961697420044098e-03,8.189522873093336638e-03,7.809898165783075649e-03,7.381929925756596129e-03,6.905531319953144183e-03,6.380703627926539480e-03,5.807549096292959241e-03,5.186278305822140944e-03,4.517211237952327256e-03,3.800771327465974573e-03,3.037471858529113607e-03,2.227894212782467222e-03,1.372657405245070140e-03,4.723782664944216054e-04,-4.723790016614000603e-04
9.507382321984272563e-03,9.507390362737679415e-03,9.459831751316115367e-03,9.364705118710504178e-03,9.221993118349241375e-03,9.031673334522536886e-03,8.793722176275262092e-03,8.508119417940012211e-03,8.174852933883798231e-03,7.793923098042322001e-03,7.365346378699055667e-03,6.889157669483892722e-03,6.365411062488356142e-03,5.794178869219433932e-03,5.175548844103285834e-03,4.509619744607606777e-03,3.796495503870342576e-03,3.036278465688655500e-03,2.229062167786690328e-03,1.374924296682436889e-03,4.739204711908379911e-04,-4.739211976286246517e-04
9.489702106304257964e-03,9.489710020695976342e-03,9.442328497631801917e-03,9.347559957078860685e-03,9.205393912166083201e-03,9.015815771729411218e-03,8.778808134105262409e-03,8.494352263745499551e-03,8.162429650967731667e-03,7.783023530705122234e-03,7.356120154046194050e-03,6.881709791649232889e-03,6.359787288804450399e-03,5.790352222211646131e-03,5.173408583627487484e-03,4.508964098286361542e-03,3.797029210474852767e-03,3.037615794978858370e-03,2.230735760002669488e-03,1.376399579212624416e-03,4.746148716967571956e-04,-4.746156000495623472e-04
9.474356053535488292e-03,9.474363789193633589e-03,9.427156658677892515e-03,9.332733317671339929e-03,9.191076061742931361e-03,9.002159440888661546e-03,8.765951515219489593e-03,8.482415416198305080e-03,8.151511142152985737e-03,7.773197424297664630e-03,7.347433675976775859e-03,6.874181794886392860e-03,6.353407843586333752e-03,5.785083400092060069e-03,5.169186646091434786e-03,4.505702991476744773e-03,3.794625310052207687e-03,3.035953698583273783e-03,2.229694814410172927e-03,1.375860729063151013e-03,4.744673715943435754e-04,-4.744680627063891515e-04
9.461178276619798891e-03,9.461185959809534363e-03,9.414085259478212342e-03,9.319872696884992300e-03,9.178526456780983916e-03,8.990015130852603564e-03,8.754299194952500432e-03,8.471332883471457270e-03,8.141066323675410013e-03,7.763447878301569204e-03,7.338426510824281636e-03,6.865954111089947638e-03,6.345987603899702796e-03,5.778490804081881649e-03,5.163435831038035335e-03,4.500804062774215256e-03,3.790586544239592931e-03,3.032783830796245000e-03,2.227405221142213492e-03,1.374467451836682312e-03,4.739928616188015999e-04,-4.739935654500184868e-04
9.448864950112489947e-03,9.448872603265372205e-03,9.401845767666047737e-03,9.307780187011911038e-03,9.166652625671166746e-03,8.978429612501425891e-03,8.743069068698740287e-03,8.460522293208535410e-03,8.130736290523282034e-03,7.753656252245954422e-03,7.329228120902805260e-03,6.857401062128395258e-03,6.338129733700881806e-03,5.771376230005097370e-03,5.157111593381419334e-03,4.495316816788142399e-03,3.785983233592344396e-03,3.029112336034621173e-03,2.224714939135213638e-03,1.372809771652453966e-03,4.734215326480703100e-04,-4.734222203688449523e-04
9.436810925557127805e-03,9.436818562840799604e-03,9.389854868191245887e-03,9.295915369683417639e-03,9.154976448420159077e-03,8.967004106315948006e-03,8.731955602255935672e-03,8.449781516333392667e-03,8.120428083652523124e-03,7.743839765295668608e-03,7.319961827119274810e-03,6.848742867101414653e-03,6.330137121330685519e-03,5.764106427998304943e-03,5.150621745695358952e-03,4.489664151813435068e-03,3.781225240906439366e-03,3.025306899919717914e-03,2.221920454573165626e-03,1.371085232741529360e-03,4.728265770912681398e-04,-4.728272563714788334e-04
9.424820143196784711e-03,9.424827773728260485e-03,9.377924389889722226e-03,9.284105488482380375e-03,9.143347381140977739e-03,8.955615985855961206e-03,8.720868461598269700e-03,8.439055267740414035e-03,8.110122538729063954e-03,7.734014631521912882e-03,7.310676744365628490e-03,6.840057436711956609e-03,6.322110925391255520e-03,5.756799067405911526e-03,5.144092875395642542e-03,4.483973502272571229e-03,3.776432646681389567e-03,3.021472313482776069e-03,2.219103961365341115e-03,1.369347043225098556e-03,4.722270350145877770e-04,-4.722276992684974663e-04
9.412841721285210295e-03,9.412849337182645562e-03,9.366005664508507411e-03,9.272306191379434126e-03,9.131727246376208570e-03,8.944234759778148941e-03,8.709785916484316659e-03,8.428331209984282410e-03,8.099816817305793490e-03,7.724187146677796191e-03,7.301387441215554872e-03,6.831366305602167878e-03,6.314078016924047111e-03,5.749484480472444835e-03,5.137556761265042911e-03,4.478276057968156969e-03,3.771634106364166444e-03,3.017632939539387823e-03,2.216284030742378484e-03,1.367606841988625250e-03,4.716268537156193029e-04,-4.716275320210146617e-04
9.400864889632650628e-03,9.400872480701927270e-03,9.354088420419159541e-03,9.260508185711674098e-03,9.120108140430257734e-03,8.932854251522969607e-03,8.698703758613115372e-03,8.417607209913741464e-03,8.089510843347585620e-03,7.714359131814708948e-03,7.292097389571408975e-03,6.822674286517453786e-03,6.306044156671106876e-03,5.742168965625034545e-03,5.131019810051453550e-03,4.472577924224497431e-03,3.766835056072461406e-03,3.013793238484661560e-03,2.213463939706253065e-03,1.365866611885278642e-03,4.710267016575763735e-04,-4.710274040042544772e-04
9.388887993524335993e-03,9.388895598789210456e-03,9.342171155109666239e-03,9.248710164800649086e-03,9.108489008833519848e-03,8.921473709372674393e-03,8.687621549916580560e-03,8.406883144567700236e-03,8.079204802886579689e-03,7.704531062885943554e-03,7.282807307805005959e-03,6.813982271870190968e-03,6.298010345602562780e-03,5.734853536467918525e-03,5.124482988291358121e-03,4.466879954375032116e-03,3.762036192085403425e-03,3.009953742526084563e-03,2.210644057311097165e-03,1.364126558466290367e-03,4.704266772866171693e-04,-4.704273300513450197e-04
