-0.000000000000000000e+00,2.564141183984647537e-04,5.655583830274480512e-04,9.822287953583906141e-04,1.564100518514126726e-03,2.369836114771220904e-03,3.452861746153558422e-03,4.849513489945142357e-03,6.561792969692177568e-03,8.538166261116770378e-03,1.065991870674619368e-02,1.274262627911355340e-02,1.455841576251659837e-02,1.587429555882472615e-02,1.649125377059374245e-02,1.626710432249610719e-02,1.511517095893104463e-02,1.298286821931281775e-02,9.819782949856973447e-03,5.541374455889057360e-03,-0.000000000000000000e+00
0.000000000000000000e+00,-2.551351366579935991e-04,-5.632749553371189846e-04,-9.794885291794809806e-04,-1.561710100178600449e-03,-2.368814035811321692e-03,-3.454329941368725499e-03,-4.854508284979512645e-03,-6.571001453369710622e-03,-8.551646379298059528e-03,-1.067692046182855056e-02,-1.276164140975162738e-02,-1.457750431240995535e-02,-1.589158528407603327e-02,-1.650539616733266712e-02,-1.627750243154529874e-02,-1.512194021762728290e-02,-1.298662524666159557e-02,-9.821394768256042768e-03,-5.541758169545035057e-03,0.000000000000000000e+00
0.000000000000000000e+00,-7.114436233842606327e-04,-1.397299178587669893e-03,-2.029691839688465161e-03,-2.576878090850351875e-03,-3.003259676973000971e-03,-3.272105983131648119e-03,-3.351988586380825162e-03,-3.226944912143775261e-03,-2.908112071431461030e-03,-2.441548748041797758e-03,-1.905425148819300503e-03,-1.392717261403860493e-03,-9.833987638277403350e-04,-7.179378503399265997e-04,-5.848308650459570083e-04,-5.278247315543683864e-04,-4.698085456107136174e-04,-3.470428319519771329e-04,-1.510033430246749938e-04,0.000000000000000000e+00
0.000000000000000000e+00,-3.158207916985996040e-04,-6.138766166541981522e-04,-8.761650492190275466e-04,-1.084533222123690690e-03,-1.221420174203550211e-03,-1.271562093443471880e-03,-1.224807936094331456e-03,-1.079802172888013299e-03,-8.476238464159292470e-04,-5.537282929896924794e-04,-2.362755923657109368e-04,6.015238497500607288e-05,2.942785855245120446e-04,4.379355624535885062e-04,4.821510884721980452e-04,4.376032055459959185e-04,3.303883527949928538e-04,1.960923564748475844e-04,7.568229066032767301e-05,0.000000000000000000e+00
0.000000000000000000e+00,-1.188494403946274225e-04,-2.306132030095207430e-04,-3.282708658616502006e-04,-4.050344809595994838e-04,-4.547118748651260401e-04,-4.723370869575185252e-04,-4.550772093910504718e-04,-4.032999591240799919e-04,-3.215157318954696593e-04,-2.187435951520845729e-04,-1.078279287361557395e-04,-3.487555096811868402e-06,8.058887021875540805e-05,1.347393626701095593e-04,1.553822589892120724e-04,1.454836769515124677e-04,1.135263990871307168e-04,7.168307195438081961e-05,3.409855747698966509e-05,0.000000000000000000e+00
0.000000000000000000e+00,-3.963631400933289049e-05,-7.694288926528259579e-05,-1.096416403252796593e-04,-1.355856074875135236e-04,-1.528880123189047978e-04,-1.601150182384514470e-04,-1.565368292159213847e-04,-1.423970151230900079e-04,-1.191216722346060205e-04,-8.935667927195976900e-05,-5.672905185665033347e-05,-2.529672254360936537e-05,1.221021942537215415e-06,2.021609760052986576e-05,3.070423004761100227e-05,3.340459007131423269e-05,3.039430405268473337e-05,2.451467331611955730e-05,1.877966195320154673e-05,0.000000000000000000e+00
0.000000000000000000e+00,-1.098826491503729337e-05,-2.130788332068474250e-05,-3.031103354871028638e-05,-3.739916174977348613e-05,-4.206140187490991242e-05,-4.392654205591867085e-05,-4.282510064818522490e-05,-3.885019226985492657e-05,-3.239799260236605262e-05,-2.416228332588697591e-05,-1.506324582135172972e-05,-6.106430477843034962e-06,1.801485646937674421e-06,8.028692638641501749e-06,1.232505982996357433e-05,1.482206887052120212e-05,1.593128730196429008e-05,1.618665167230253686e-05,1.608980645872145609e-05,0.000000000000000000e+00
0.000000000000000000e+00,-2.042283018240437432e-06,-3.915220892148210637e-06,-5.455738551334660070e-06,-6.515936478446702441e-06,-6.973104942378109286e-06,-6.742233734226462076e-06,-5.790431627070333516e-06,-4.149054060398210110e-06,-1.920962752041431234e-06,7.236527356158776756e-07,3.566188432263963223e-06,6.372299633909259168e-06,8.932766869705900569e-06,1.110006869653994431e-05,1.280837713956948251e-05,1.406974206287774430e-05,1.494894562573464263e-05,1.552790809458714201e-05,1.587154198094179288e-05,0.000000000000000000e+00
0.000000000000000000e+00,3.309554100966542079e-07,6.996041581578417175e-07,1.142447185833735399e-06,1.691667568533458093e-06,2.373120505690432586e-06,3.203157465236895488e-06,4.185931818821888807e-06,5.310833869510510969e-06,6.551107452310045589e-06,7.865275638300575395e-06,9.201392383561373320e-06,1.050374527679762830e-05,1.172115736478538380e-05,1.281389481655692170e-05,1.375705873534357339e-05,1.453930219579786468e-05,1.515783682449330322e-05,1.561192711642704276e-05,1.589721437950189983e-05,0.000000000000000000e+00
0.000000000000000000e+00,8.663841721919222599e-07,1.739937676052421111e-06,2.627902103317886355e-06,3.536304113282637443e-06,4.469448521459317245e-06,5.429576001518086164e-06,6.415863662488443622e-06,7.423931464439850633e-06,8.445484640211535515e-06,9.468499011042217785e-06,1.047751336694612442e-05,1.145509088821880704e-05,1.238265085774340860e-05,1.324188881484239850e-05,1.401511817207294238e-05,1.468520109756076088e-05,1.523530013539852796e-05,1.564874102883482122e-05,1.590917489182184277e-05,0.000000000000000000e+00
